bout_id,event_name,date,location,attendance ,result,fighter1,fighter2,winner,weight_class,title_fight,method,end_round,end_time
4446,UFC 218: Holloway vs. Aldo 2,2017-12-02,"Detroit, Michigan, USA",17587,win,Francis Ngannou,Alistair Overeem,Francis Ngannou,Heavyweight,f,KO/TKO-Punch,1,1:42
4447,UFC 218: Holloway vs. Aldo 2,2017-12-02,"Detroit, Michigan, USA",17587,win,Henry Cejudo,Sergio Pettis,Henry Cejudo,Flyweight,f,DEC-Unanimous,3,5:00
4448,UFC 218: Holloway vs. Aldo 2,2017-12-02,"Detroit, Michigan, USA",17587,win,Eddie Alvarez,Justin Gaethje,Eddie Alvarez,Lightweight,f,KO/TKO-Knee,3,3:59
4449,UFC 218: Holloway vs. Aldo 2,2017-12-02,"Detroit, Michigan, USA",17587,win,Tecia Torres,Michelle Waterson,Tecia Torres,Women's Strawweight,f,DEC-Unanimous,3,5:00
4450,UFC 218: Holloway vs. Aldo 2,2017-12-02,"Detroit, Michigan, USA",17587,win,Paul Felder,Charles Oliveira,Paul Felder,Lightweight,f,KO/TKO-Elbows,2,4:06
4451,UFC 218: Holloway vs. Aldo 2,2017-12-02,"Detroit, Michigan, USA",17587,win,Yancy Medeiros,Alex Oliveira,Yancy Medeiros,Welterweight,f,KO/TKO-Punches,3,2:02
4452,UFC 218: Holloway vs. Aldo 2,2017-12-02,"Detroit, Michigan, USA",17587,win,David Teymur,Drakkar Klose,David Teymur,Lightweight,f,DEC-Unanimous,3,5:00
4453,UFC 218: Holloway vs. Aldo 2,2017-12-02,"Detroit, Michigan, USA",17587,win,Felice Herrig,Cortney Casey,Felice Herrig,Women's Strawweight,f,DEC-Split,3,5:00
4454,UFC 218: Holloway vs. Aldo 2,2017-12-02,"Detroit, Michigan, USA",17587,win,Amanda Cooper,Angela Magana,Amanda Cooper,Women's Strawweight,f,KO/TKO-Punches,2,4:34
4455,UFC 218: Holloway vs. Aldo 2,2017-12-02,"Detroit, Michigan, USA",17587,win,Abdul Razak Alhassan,Sabah Homasi,Abdul Razak Alhassan,Welterweight,f,KO/TKO-Punches,1,4:21
4456,UFC 218: Holloway vs. Aldo 2,2017-12-02,"Detroit, Michigan, USA",17587,win,Dominick Reyes,Jeremy Kimball,Dominick Reyes,Light Heavyweight,f,SUB-Rear Naked Choke,1,3:39
4457,UFC 218: Holloway vs. Aldo 2,2017-12-02,"Detroit, Michigan, USA",17587,win,Justin Willis,Allen Crowder,Justin Willis,Heavyweight,f,KO/TKO-Punch,1,2:33
4458,UFC Fight Night: Swanson vs. Ortega,2017-12-09,"Fresno, California, USA",7605,win,Brian Ortega,Cub Swanson,Brian Ortega,Featherweight,f,SUB-Guillotine Choke,2,3:22
4459,UFC Fight Night: Swanson vs. Ortega,2017-12-09,"Fresno, California, USA",7605,win,Gabriel Benitez,Jason Knight,Gabriel Benitez,Featherweight,f,DEC-Unanimous,3,5:00
4460,UFC Fight Night: Swanson vs. Ortega,2017-12-09,"Fresno, California, USA",7605,win,Marlon Moraes,Aljamain Sterling,Marlon Moraes,Bantamweight,f,KO/TKO-Knee,1,1:07
4461,UFC Fight Night: Swanson vs. Ortega,2017-12-09,"Fresno, California, USA",7605,win,Scott Holtzman,Darrell Horcher,Scott Holtzman,Lightweight,f,DEC-Unanimous,3,5:00
4462,UFC Fight Night: Swanson vs. Ortega,2017-12-09,"Fresno, California, USA",7605,win,Eryk Anders,Markus Perez,Eryk Anders,Middleweight,f,DEC-Unanimous,3,5:00
4463,UFC Fight Night: Swanson vs. Ortega,2017-12-09,"Fresno, California, USA",7605,win,Benito Lopez,Albert Morales,Benito Lopez,Bantamweight,f,DEC-Unanimous,3,5:00
4464,UFC Fight Night: Swanson vs. Ortega,2017-12-09,"Fresno, California, USA",7605,win,Alexis Davis,Liz Carmouche,Alexis Davis,Women's Flyweight,f,DEC-Split,3,5:00
4465,UFC Fight Night: Swanson vs. Ortega,2017-12-09,"Fresno, California, USA",7605,win,Andre Soukhamthath,Luke Sanders,Andre Soukhamthath,Bantamweight,f,KO/TKO-Punches,2,1:06
4466,UFC Fight Night: Swanson vs. Ortega,2017-12-09,"Fresno, California, USA",7605,win,Alex Perez,Carls John De Tomas,Alex Perez,Bantamweight,f,SUB-Anaconda Choke,2,1:54
4467,UFC Fight Night: Swanson vs. Ortega,2017-12-09,"Fresno, California, USA",7605,win,Frankie Saenz,Merab Dvalishvili,Frankie Saenz,Bantamweight,f,DEC-Split,3,5:00
4468,UFC Fight Night: Swanson vs. Ortega,2017-12-09,"Fresno, California, USA",7605,win,Alejandro Perez,Iuri Alcantara,Alejandro Perez,Bantamweight,f,DEC-Unanimous,3,5:00
4469,UFC Fight Night: Swanson vs. Ortega,2017-12-09,"Fresno, California, USA",7605,win,Davi Ramos,Chris Gruetzemacher,Davi Ramos,Lightweight,f,SUB-Rear Naked Choke,3,0:50
4470,UFC Fight Night: Swanson vs. Ortega,2017-12-09,"Fresno, California, USA",7605,win,Trevin Giles,Antonio Braga Neto,Trevin Giles,Middleweight,f,KO/TKO-Punches,3,2:27
4471,UFC Fight Night: Lawler vs. Dos Anjos,2017-12-16,"Winnipeg, Manitoba, Canada",8862,win,Rafael Dos Anjos,Robbie Lawler,Rafael Dos Anjos,Welterweight,f,DEC-Unanimous,5,5:00
4472,UFC Fight Night: Lawler vs. Dos Anjos,2017-12-16,"Winnipeg, Manitoba, Canada",8862,win,Josh Emmett,Ricardo Lamas,Josh Emmett,Featherweight,f,KO/TKO-Punch,1,4:33
4473,UFC Fight Night: Lawler vs. Dos Anjos,2017-12-16,"Winnipeg, Manitoba, Canada",8862,win,Santiago Ponzinibbio,Mike Perry,Santiago Ponzinibbio,Welterweight,f,DEC-Unanimous,3,5:00
4474,UFC Fight Night: Lawler vs. Dos Anjos,2017-12-16,"Winnipeg, Manitoba, Canada",8862,win,Glover Teixeira,Misha Cirkunov,Glover Teixeira,Light Heavyweight,f,KO/TKO-Punches,1,2:45
4475,UFC Fight Night: Lawler vs. Dos Anjos,2017-12-16,"Winnipeg, Manitoba, Canada",8862,win,Jan Blachowicz,Jared Cannonier,Jan Blachowicz,Light Heavyweight,f,DEC-Unanimous,3,5:00
4476,UFC Fight Night: Lawler vs. Dos Anjos,2017-12-16,"Winnipeg, Manitoba, Canada",8862,win,Julian Marquez,Darren Stewart,Julian Marquez,Middleweight,f,SUB-Guillotine Choke,2,2:42
4477,UFC Fight Night: Lawler vs. Dos Anjos,2017-12-16,"Winnipeg, Manitoba, Canada",8862,win,Chad Laprise,Galore Bofando,Chad Laprise,Welterweight,f,KO/TKO-Punches,1,4:10
4478,UFC Fight Night: Lawler vs. Dos Anjos,2017-12-16,"Winnipeg, Manitoba, Canada",8862,win,Nordine Taleb,Danny Roberts,Nordine Taleb,Welterweight,f,KO/TKO-Kick,1,0:59
4479,UFC Fight Night: Lawler vs. Dos Anjos,2017-12-16,"Winnipeg, Manitoba, Canada",8862,win,John Makdessi,Abel Trujillo,John Makdessi,Lightweight,f,DEC-Unanimous,3,5:00
4480,UFC Fight Night: Lawler vs. Dos Anjos,2017-12-16,"Winnipeg, Manitoba, Canada",8862,win,Alessio Di Chirico,Oluwale Bamgbose,Alessio Di Chirico,Middleweight,f,KO/TKO-Knee,2,2:14
4481,UFC Fight Night: Lawler vs. Dos Anjos,2017-12-16,"Winnipeg, Manitoba, Canada",8862,win,Jordan Mein,Erick Silva,Jordan Mein,Welterweight,f,DEC-Unanimous,3,5:00
4482,UFC 219: Cyborg vs. Holm,2017-12-30,"Las Vegas, Nevada, USA",13561,win,Cris Cyborg,Holly Holm,Cris Cyborg,Women's Featherweight,t,DEC-Unanimous,5,5:00
4483,UFC 219: Cyborg vs. Holm,2017-12-30,"Las Vegas, Nevada, USA",13561,win,Khabib Nurmagomedov,Edson Barboza,Khabib Nurmagomedov,Lightweight,f,DEC-Unanimous,3,5:00
4484,UFC 219: Cyborg vs. Holm,2017-12-30,"Las Vegas, Nevada, USA",13561,win,Dan Hooker,Marc Diakiese,Dan Hooker,Lightweight,f,SUB-Guillotine Choke,3,0:42
4485,UFC 219: Cyborg vs. Holm,2017-12-30,"Las Vegas, Nevada, USA",13561,win,Carla Esparza,Cynthia Calvillo,Carla Esparza,Women's Strawweight,f,DEC-Unanimous,3,5:00
4486,UFC 219: Cyborg vs. Holm,2017-12-30,"Las Vegas, Nevada, USA",13561,win,Neil Magny,Carlos Condit,Neil Magny,Welterweight,f,DEC-Unanimous,3,5:00
4487,UFC 219: Cyborg vs. Holm,2017-12-30,"Las Vegas, Nevada, USA",13561,nc,Khalil Rountree Jr.,Michal Oleksiejczuk,,Light Heavyweight,f,DEC-Unanimous,3,5:00
4488,UFC 219: Cyborg vs. Holm,2017-12-30,"Las Vegas, Nevada, USA",13561,win,Myles Jury,Rick Glenn,Myles Jury,Featherweight,f,DEC-Unanimous,3,5:00
4489,UFC 219: Cyborg vs. Holm,2017-12-30,"Las Vegas, Nevada, USA",13561,draw,Marvin Vettori,Omari Akhmedov,,Middleweight,f,DEC-Majority,3,5:00
4490,UFC 219: Cyborg vs. Holm,2017-12-30,"Las Vegas, Nevada, USA",13561,win,Matheus Nicolau,Louis Smolka,Matheus Nicolau,Flyweight,f,DEC-Unanimous,3,5:00
4491,UFC 219: Cyborg vs. Holm,2017-12-30,"Las Vegas, Nevada, USA",13561,win,Tim Elliott,Mark De La Rosa,Tim Elliott,Bantamweight,f,SUB-Anaconda Choke,2,1:41
4492,UFC Fight Night: Stephens vs. Choi,2018-01-14,"St. Louis, Missouri, USA",10052,win,Jeremy Stephens,Dooho Choi,Jeremy Stephens,Featherweight,f,KO/TKO-Punch,2,2:36
4493,UFC Fight Night: Stephens vs. Choi,2018-01-14,"St. Louis, Missouri, USA",10052,win,Jessica-Rose Clark,Paige VanZant,Jessica-Rose Clark,Women's Flyweight,f,DEC-Unanimous,3,5:00
4494,UFC Fight Night: Stephens vs. Choi,2018-01-14,"St. Louis, Missouri, USA",10052,win,Kamaru Usman,Emil Meek,Kamaru Usman,Welterweight,f,DEC-Unanimous,3,5:00
4495,UFC Fight Night: Stephens vs. Choi,2018-01-14,"St. Louis, Missouri, USA",10052,win,Darren Elkins,Michael Johnson,Darren Elkins,Featherweight,f,SUB-Rear Naked Choke,2,2:22
4496,UFC Fight Night: Stephens vs. Choi,2018-01-14,"St. Louis, Missouri, USA",10052,win,James Krause,Alex White,James Krause,Lightweight,f,DEC-Unanimous,3,5:00
4497,UFC Fight Night: Stephens vs. Choi,2018-01-14,"St. Louis, Missouri, USA",10052,win,Polo Reyes,Matt Frevola,Polo Reyes,Lightweight,f,KO/TKO-Punch,1,1:00
4498,UFC Fight Night: Stephens vs. Choi,2018-01-14,"St. Louis, Missouri, USA",10052,win,Irene Aldana,Talita Bernardo,Irene Aldana,Women's Bantamweight,f,DEC-Unanimous,3,5:00
4499,UFC Fight Night: Stephens vs. Choi,2018-01-14,"St. Louis, Missouri, USA",10052,win,Kyung Ho Kang,Guido Cannetti,Kyung Ho Kang,Bantamweight,f,SUB-Triangle Choke,1,4:53
4500,UFC Fight Night: Stephens vs. Choi,2018-01-14,"St. Louis, Missouri, USA",10052,win,Jessica Eye,Kalindra Faria,Jessica Eye,Women's Flyweight,f,DEC-Split,3,5:00
4501,UFC Fight Night: Stephens vs. Choi,2018-01-14,"St. Louis, Missouri, USA",10052,win,JJ Aldrich,Danielle Taylor,JJ Aldrich,Women's Strawweight,f,DEC-Unanimous,3,5:00
4502,UFC Fight Night: Stephens vs. Choi,2018-01-14,"St. Louis, Missouri, USA",10052,win,Mads Burnell,Mike Santiago,Mads Burnell,Featherweight,f,DEC-Unanimous,3,5:00
4503,UFC 220: Miocic vs. Ngannou,2018-01-20,"Boston, Massachusetts, USA",16015,win,Stipe Miocic,Francis Ngannou,Stipe Miocic,Heavyweight,t,DEC-Unanimous,5,5:00
4504,UFC 220: Miocic vs. Ngannou,2018-01-20,"Boston, Massachusetts, USA",16015,win,Daniel Cormier,Volkan Oezdemir,Daniel Cormier,Light Heavyweight,t,KO/TKO-Punches,2,2:00
4505,UFC 220: Miocic vs. Ngannou,2018-01-20,"Boston, Massachusetts, USA",16015,win,Calvin Kattar,Shane Burgos,Calvin Kattar,Featherweight,f,KO/TKO-Punch,3,0:32
4506,UFC 220: Miocic vs. Ngannou,2018-01-20,"Boston, Massachusetts, USA",16015,win,Gian Villante,Francimar Barroso,Gian Villante,Light Heavyweight,f,DEC-Split,3,5:00
4507,UFC 220: Miocic vs. Ngannou,2018-01-20,"Boston, Massachusetts, USA",16015,win,Rob Font,Thomas Almeida,Rob Font,Bantamweight,f,KO/TKO-Kick,2,2:24
4508,UFC 220: Miocic vs. Ngannou,2018-01-20,"Boston, Massachusetts, USA",16015,win,Kyle Bochniak,Brandon Davis,Kyle Bochniak,Featherweight,f,DEC-Unanimous,3,5:00
4509,UFC 220: Miocic vs. Ngannou,2018-01-20,"Boston, Massachusetts, USA",16015,win,Abdul Razak Alhassan,Sabah Homasi,Abdul Razak Alhassan,Welterweight,f,KO/TKO-Punch,1,3:47
4510,UFC 220: Miocic vs. Ngannou,2018-01-20,"Boston, Massachusetts, USA",16015,win,Dustin Ortiz,Alexandre Pantoja,Dustin Ortiz,Flyweight,f,DEC-Unanimous,3,5:00
4511,UFC 220: Miocic vs. Ngannou,2018-01-20,"Boston, Massachusetts, USA",16015,win,Julio Arce,Dan Ige,Julio Arce,Featherweight,f,DEC-Unanimous,3,5:00
4512,UFC 220: Miocic vs. Ngannou,2018-01-20,"Boston, Massachusetts, USA",16015,win,Enrique Barzola,Matt Bessette,Enrique Barzola,Featherweight,f,DEC-Unanimous,3,5:00
4513,UFC 220: Miocic vs. Ngannou,2018-01-20,"Boston, Massachusetts, USA",16015,win,Islam Makhachev,Gleison Tibau,Islam Makhachev,Lightweight,f,KO/TKO-Punch,1,0:57
4514,UFC Fight Night: Jacare vs. Brunson 2,2018-01-27,"Charlotte, North Carolina, USA",10249,win,Jacare Souza,Derek Brunson,Jacare Souza,Middleweight,f,KO/TKO-Kick,1,3:50
4515,UFC Fight Night: Jacare vs. Brunson 2,2018-01-27,"Charlotte, North Carolina, USA",10249,win,Andre Fili,Dennis Bermudez,Andre Fili,Featherweight,f,DEC-Split,3,5:00
4516,UFC Fight Night: Jacare vs. Brunson 2,2018-01-27,"Charlotte, North Carolina, USA",10249,win,Gregor Gillespie,Jordan Rinaldi,Gregor Gillespie,Lightweight,f,KO/TKO-Punches,1,4:46
4517,UFC Fight Night: Jacare vs. Brunson 2,2018-01-27,"Charlotte, North Carolina, USA",10249,win,Drew Dober,Frank Camacho,Drew Dober,Welterweight,f,DEC-Unanimous,3,5:00
4518,UFC Fight Night: Jacare vs. Brunson 2,2018-01-27,"Charlotte, North Carolina, USA",10249,win,Bobby Green,Erik Koch,Bobby Green,Lightweight,f,DEC-Unanimous,3,5:00
4519,UFC Fight Night: Jacare vs. Brunson 2,2018-01-27,"Charlotte, North Carolina, USA",10249,win,Mirsad Bektic,Godofredo Pepey,Mirsad Bektic,Featherweight,f,KO/TKO-Punch,1,2:47
4520,UFC Fight Night: Jacare vs. Brunson 2,2018-01-27,"Charlotte, North Carolina, USA",10249,win,Katlyn Chookagian,Mara Romero Borella,Katlyn Chookagian,Women's Flyweight,f,DEC-Unanimous,3,5:00
4521,UFC Fight Night: Jacare vs. Brunson 2,2018-01-27,"Charlotte, North Carolina, USA",10249,win,Randa Markos,Juliana Lima,Randa Markos,Women's Strawweight,f,DEC-Unanimous,3,5:00
4522,UFC Fight Night: Jacare vs. Brunson 2,2018-01-27,"Charlotte, North Carolina, USA",10249,win,Ji Yeon Kim,Justine Kish,Ji Yeon Kim,Women's Flyweight,f,DEC-Split,3,5:00
4523,UFC Fight Night: Jacare vs. Brunson 2,2018-01-27,"Charlotte, North Carolina, USA",10249,win,Vinc Pichel,Joaquim Silva,Vinc Pichel,Lightweight,f,DEC-Unanimous,3,5:00
4524,UFC Fight Night: Jacare vs. Brunson 2,2018-01-27,"Charlotte, North Carolina, USA",10249,win,Niko Price,George Sullivan,Niko Price,Welterweight,f,SUB-Rear Naked Choke,2,4:21
4525,UFC Fight Night: Jacare vs. Brunson 2,2018-01-27,"Charlotte, North Carolina, USA",10249,win,Cory Sandhagen,Austin Arnett,Cory Sandhagen,Featherweight,f,KO/TKO-Punches,2,3:48
4526,UFC Fight Night: Machida vs. Anders,2018-02-03,"Belem, Para, Brazil",10444,win,Lyoto Machida,Eryk Anders,Lyoto Machida,Middleweight,f,DEC-Split,5,5:00
4527,UFC Fight Night: Machida vs. Anders,2018-02-03,"Belem, Para, Brazil",10444,win,Valentina Shevchenko,Priscila Cachoeira,Valentina Shevchenko,Women's Flyweight,f,SUB-Rear Naked Choke,2,4:25
4528,UFC Fight Night: Machida vs. Anders,2018-02-03,"Belem, Para, Brazil",10444,win,Michel Prazeres,Desmond Green,Michel Prazeres,Lightweight,f,DEC-Unanimous,3,5:00
4529,UFC Fight Night: Machida vs. Anders,2018-02-03,"Belem, Para, Brazil",10444,win,Tim Johnson,Marcelo Golm,Tim Johnson,Heavyweight,f,DEC-Unanimous,3,5:00
4530,UFC Fight Night: Machida vs. Anders,2018-02-03,"Belem, Para, Brazil",10444,win,Douglas Silva de Andrade,Marlon Vera,Douglas Silva de Andrade,Bantamweight,f,DEC-Unanimous,3,5:00
4531,UFC Fight Night: Machida vs. Anders,2018-02-03,"Belem, Para, Brazil",10444,win,Thiago Santos,Anthony Smith,Thiago Santos,Middleweight,f,KO/TKO-Kick,2,1:03
4532,UFC Fight Night: Machida vs. Anders,2018-02-03,"Belem, Para, Brazil",10444,win,Sergio Moraes,Tim Means,Sergio Moraes,Welterweight,f,DEC-Split,3,5:00
4533,UFC Fight Night: Machida vs. Anders,2018-02-03,"Belem, Para, Brazil",10444,win,Alan Patrick,Damir Hadzovic,Alan Patrick,Lightweight,f,DEC-Unanimous,3,5:00
4534,UFC Fight Night: Machida vs. Anders,2018-02-03,"Belem, Para, Brazil",10444,win,Polyana Viana,Maia Stevenson,Polyana Viana,Women's Strawweight,f,SUB-Rear Naked Choke,1,3:50
4535,UFC Fight Night: Machida vs. Anders,2018-02-03,"Belem, Para, Brazil",10444,win,Iuri Alcantara,Joe Soto,Iuri Alcantara,Bantamweight,f,KO/TKO-Punches,1,1:06
4536,UFC Fight Night: Machida vs. Anders,2018-02-03,"Belem, Para, Brazil",10444,win,Deiveson Figueiredo,Joseph Morales,Deiveson Figueiredo,Flyweight,f,KO/TKO-Punches,2,4:34
4537,UFC 221: Romero vs. Rockhold,2018-02-10,"Perth, Western Australia, Australia",12437,win,Yoel Romero,Luke Rockhold,Yoel Romero,Middleweight,t,KO/TKO-Punch,3,1:48
4538,UFC 221: Romero vs. Rockhold,2018-02-10,"Perth, Western Australia, Australia",12437,win,Curtis Blaydes,Mark Hunt,Curtis Blaydes,Heavyweight,f,DEC-Unanimous,3,5:00
4539,UFC 221: Romero vs. Rockhold,2018-02-10,"Perth, Western Australia, Australia",12437,win,Tai Tuivasa,Cyril Asker,Tai Tuivasa,Heavyweight,f,KO/TKO-Elbow,1,2:18
4540,UFC 221: Romero vs. Rockhold,2018-02-10,"Perth, Western Australia, Australia",12437,win,Jake Matthews,Li Jingliang,Jake Matthews,Welterweight,f,DEC-Unanimous,3,5:00
4541,UFC 221: Romero vs. Rockhold,2018-02-10,"Perth, Western Australia, Australia",12437,win,Tyson Pedro,Saparbeg Safarov,Tyson Pedro,Light Heavyweight,f,SUB-Kimura,1,3:54
4542,UFC 221: Romero vs. Rockhold,2018-02-10,"Perth, Western Australia, Australia",12437,win,Dong Hyun Kim,Damien Brown,Dong Hyun Kim,Lightweight,f,DEC-Split,3,5:00
4543,UFC 221: Romero vs. Rockhold,2018-02-10,"Perth, Western Australia, Australia",12437,win,Israel Adesanya,Rob Wilkinson,Israel Adesanya,Middleweight,f,KO/TKO-Punches,2,3:37
4544,UFC 221: Romero vs. Rockhold,2018-02-10,"Perth, Western Australia, Australia",12437,win,Alexander Volkanovski,Jeremy Kennedy,Alexander Volkanovski,Featherweight,f,KO/TKO-Punches,2,4:57
4545,UFC 221: Romero vs. Rockhold,2018-02-10,"Perth, Western Australia, Australia",12437,win,Jussier Formiga,Ben Nguyen,Jussier Formiga,Flyweight,f,SUB-Rear Naked Choke,3,1:43
4546,UFC 221: Romero vs. Rockhold,2018-02-10,"Perth, Western Australia, Australia",12437,win,Ross Pearson,Mizuto Hirota,Ross Pearson,Lightweight,f,DEC-Unanimous,3,5:00
4547,UFC 221: Romero vs. Rockhold,2018-02-10,"Perth, Western Australia, Australia",12437,win,Jose Quinonez,Teruto Ishihara,Jose Quinonez,Bantamweight,f,DEC-Unanimous,3,5:00
4548,UFC 221: Romero vs. Rockhold,2018-02-10,"Perth, Western Australia, Australia",12437,win,Luke Jumeau,Daichi Abe,Luke Jumeau,Welterweight,f,DEC-Unanimous,3,5:00
4549,UFC Fight Night: Cerrone vs. Medeiros,2018-02-18,"Austin, Texas, USA",10502,win,Donald Cerrone,Yancy Medeiros,Donald Cerrone,Welterweight,f,KO/TKO-Punch,1,4:58
4550,UFC Fight Night: Cerrone vs. Medeiros,2018-02-18,"Austin, Texas, USA",10502,win,Derrick Lewis,Marcin Tybura,Derrick Lewis,Heavyweight,f,KO/TKO-Punch,3,2:48
4551,UFC Fight Night: Cerrone vs. Medeiros,2018-02-18,"Austin, Texas, USA",10502,win,James Vick,Francisco Trinaldo,James Vick,Lightweight,f,DEC-Unanimous,3,5:00
4552,UFC Fight Night: Cerrone vs. Medeiros,2018-02-18,"Austin, Texas, USA",10502,win,Curtis Millender,Thiago Alves,Curtis Millender,Welterweight,f,KO/TKO-Knee,2,4:17
4553,UFC Fight Night: Cerrone vs. Medeiros,2018-02-18,"Austin, Texas, USA",10502,win,Brandon Davis,Steven Peterson,Brandon Davis,Featherweight,f,DEC-Unanimous,3,5:00
4554,UFC Fight Night: Cerrone vs. Medeiros,2018-02-18,"Austin, Texas, USA",10502,win,Sage Northcutt,Thibault Gouti,Sage Northcutt,Lightweight,f,DEC-Unanimous,3,5:00
4555,UFC Fight Night: Cerrone vs. Medeiros,2018-02-18,"Austin, Texas, USA",10502,win,Diego Ferreira,Jared Gordon,Diego Ferreira,Lightweight,f,KO/TKO-Punch,1,1:58
4556,UFC Fight Night: Cerrone vs. Medeiros,2018-02-18,"Austin, Texas, USA",10502,win,Geoff Neal,Brian Camozzi,Geoff Neal,Welterweight,f,SUB-Rear Naked Choke,1,2:48
4557,UFC Fight Night: Cerrone vs. Medeiros,2018-02-18,"Austin, Texas, USA",10502,win,Roberto Sanchez,Joby Sanchez,Roberto Sanchez,Flyweight,f,SUB-Rear Naked Choke,1,1:50
4558,UFC Fight Night: Cerrone vs. Medeiros,2018-02-18,"Austin, Texas, USA",10502,win,Lucie Pudilova,Sarah Moras,Lucie Pudilova,Women's Bantamweight,f,DEC-Unanimous,3,5:00
4559,UFC Fight Night: Cerrone vs. Medeiros,2018-02-18,"Austin, Texas, USA",10502,win,Alex Morono,Joshua Burkman,Alex Morono,Welterweight,f,SUB-Guillotine Choke,1,2:12
4560,UFC Fight Night: Cerrone vs. Medeiros,2018-02-18,"Austin, Texas, USA",10502,win,Oskar Piechota,Tim Williams,Oskar Piechota,Middleweight,f,KO/TKO-Punch,1,1:54
4561,UFC Fight Night: Emmett vs. Stephens,2018-02-24,"Orlando, Florida, USA",10124,win,Jeremy Stephens,Josh Emmett,Jeremy Stephens,Featherweight,f,KO/TKO-Punch,2,1:35
4562,UFC Fight Night: Emmett vs. Stephens,2018-02-24,"Orlando, Florida, USA",10124,win,Jessica Andrade,Tecia Torres,Jessica Andrade,Women's Strawweight,f,DEC-Unanimous,3,5:00
4563,UFC Fight Night: Emmett vs. Stephens,2018-02-24,"Orlando, Florida, USA",10124,win,Ilir Latifi,Ovince Saint Preux,Ilir Latifi,Light Heavyweight,f,SUB-Guillotine Choke,1,3:48
4564,UFC Fight Night: Emmett vs. Stephens,2018-02-24,"Orlando, Florida, USA",10124,win,Max Griffin,Mike Perry,Max Griffin,Welterweight,f,DEC-Unanimous,3,5:00
4565,UFC Fight Night: Emmett vs. Stephens,2018-02-24,"Orlando, Florida, USA",10124,win,Brian Kelleher,Renan Barao,Brian Kelleher,Bantamweight,f,DEC-Unanimous,3,5:00
4566,UFC Fight Night: Emmett vs. Stephens,2018-02-24,"Orlando, Florida, USA",10124,win,Marion Reneau,Sara McMann,Marion Reneau,Women's Bantamweight,f,SUB-Triangle Choke,2,3:40
4567,UFC Fight Night: Emmett vs. Stephens,2018-02-24,"Orlando, Florida, USA",10124,win,Angela Hill,Maryna Moroz,Angela Hill,Women's Strawweight,f,DEC-Unanimous,3,5:00
4568,UFC Fight Night: Emmett vs. Stephens,2018-02-24,"Orlando, Florida, USA",10124,win,Alan Jouban,Ben Saunders,Alan Jouban,Welterweight,f,KO/TKO-Punch,2,2:38
4569,UFC Fight Night: Emmett vs. Stephens,2018-02-24,"Orlando, Florida, USA",10124,win,Sam Alvey,Marcin Prachnio,Sam Alvey,Light Heavyweight,f,KO/TKO-Punch,1,4:23
4570,UFC Fight Night: Emmett vs. Stephens,2018-02-24,"Orlando, Florida, USA",10124,win,Rani Yahya,Russell Doane,Rani Yahya,Bantamweight,f,SUB-Arm Triangle,3,2:32
4571,UFC Fight Night: Emmett vs. Stephens,2018-02-24,"Orlando, Florida, USA",10124,win,Alex Perez,Eric Shelton,Alex Perez,Flyweight,f,DEC-Unanimous,3,5:00
4572,UFC Fight Night: Emmett vs. Stephens,2018-02-24,"Orlando, Florida, USA",10124,win,Manny Bermudez,Albert Morales,Manny Bermudez,Bantamweight,f,SUB-Guillotine Choke,2,2:33
4573,UFC 222: Cyborg vs. Kunitskaya,2018-03-03,"Las Vegas, Nevada, USA",12041,win,Cris Cyborg,Yana Kunitskaya,Cris Cyborg,Women's Featherweight,t,KO/TKO-Punches,1,3:25
4574,UFC 222: Cyborg vs. Kunitskaya,2018-03-03,"Las Vegas, Nevada, USA",12041,win,Brian Ortega,Frankie Edgar,Brian Ortega,Featherweight,f,KO/TKO-Punch,1,4:44
4575,UFC 222: Cyborg vs. Kunitskaya,2018-03-03,"Las Vegas, Nevada, USA",12041,win,Sean O'Malley,Andre Soukhamthath,Sean O'Malley,Bantamweight,f,DEC-Unanimous,3,5:00
4576,UFC 222: Cyborg vs. Kunitskaya,2018-03-03,"Las Vegas, Nevada, USA",12041,win,Andrei Arlovski,Stefan Struve,Andrei Arlovski,Heavyweight,f,DEC-Unanimous,3,5:00
4577,UFC 222: Cyborg vs. Kunitskaya,2018-03-03,"Las Vegas, Nevada, USA",12041,win,Ketlen Vieira,Cat Zingano,Ketlen Vieira,Women's Bantamweight,f,DEC-Split,3,5:00
4578,UFC 222: Cyborg vs. Kunitskaya,2018-03-03,"Las Vegas, Nevada, USA",12041,win,Mackenzie Dern,Ashley Yoder,Mackenzie Dern,Women's Strawweight,f,DEC-Split,3,5:00
4579,UFC 222: Cyborg vs. Kunitskaya,2018-03-03,"Las Vegas, Nevada, USA",12041,win,Alexander Hernandez,Beneil Dariush,Alexander Hernandez,Lightweight,f,KO/TKO-Punch,1,0:42
4580,UFC 222: Cyborg vs. Kunitskaya,2018-03-03,"Las Vegas, Nevada, USA",12041,win,John Dodson,Pedro Munhoz,John Dodson,Bantamweight,f,DEC-Split,3,5:00
